,book_id,original_title,user_id,rating
17516,2175,Madame Bovary,7323,3
17517,2175,Madame Bovary,7446,4
17518,2175,Madame Bovary,8078,5
17519,2175,Madame Bovary,8135,5
17520,2175,Madame Bovary,8228,3
17521,2175,Madame Bovary,8295,5
17522,2175,Madame Bovary,8732,5
17523,2175,Madame Bovary,8830,5
17524,2175,Madame Bovary,8894,4
17525,2175,Madame Bovary,9135,3
17526,2175,Madame Bovary,9435,5
17527,2175,Madame Bovary,9714,4
17528,2175,Madame Bovary,9735,5
17529,2175,Madame Bovary,10097,3
17530,2175,Madame Bovary,10098,5
17531,2175,Madame Bovary,10315,4
17532,2175,Madame Bovary,11065,4
17533,2175,Madame Bovary,11268,3
17534,2175,Madame Bovary,11662,4
17535,2175,Madame Bovary,13448,1
17536,2175,Madame Bovary,14180,2
17537,2175,Madame Bovary,14950,5
17538,2175,Madame Bovary,15059,5
17539,2175,Madame Bovary,16665,5
17540,2175,Madame Bovary,16793,4
17541,2175,Madame Bovary,17801,5
17542,2175,Madame Bovary,17830,5
17543,2175,Madame Bovary,18076,5
17544,2175,Madame Bovary,19665,4
17545,2175,Madame Bovary,19729,4
17546,2175,Madame Bovary,19869,5
17547,2175,Madame Bovary,20403,4
17548,2175,Madame Bovary,20849,4
17549,2175,Madame Bovary,21095,5
17550,2175,Madame Bovary,21195,5
17551,2175,Madame Bovary,22212,3
17552,2175,Madame Bovary,23007,5
17553,2175,Madame Bovary,23038,5
17554,2175,Madame Bovary,23586,5
17555,2175,Madame Bovary,23614,4
17556,2175,Madame Bovary,23918,4
17557,2175,Madame Bovary,25549,4
17558,2175,Madame Bovary,26510,4
17559,2175,Madame Bovary,27154,2
17560,2175,Madame Bovary,28129,4
17561,2175,Madame Bovary,28175,4
17562,2175,Madame Bovary,28220,5
17563,2175,Madame Bovary,28314,3
17564,2175,Madame Bovary,30329,5
17565,2175,Madame Bovary,31706,4
17566,2175,Madame Bovary,31818,4
17567,2175,Madame Bovary,33043,5
17568,2175,Madame Bovary,34688,3
17569,2175,Madame Bovary,34698,3
17570,2175,Madame Bovary,34965,5
17571,2175,Madame Bovary,35287,5
17572,2175,Madame Bovary,35301,4
17573,2175,Madame Bovary,35309,5
17574,2175,Madame Bovary,36285,4
17575,2175,Madame Bovary,36625,5
17576,2175,Madame Bovary,36721,5
17577,2175,Madame Bovary,37421,4
17578,2175,Madame Bovary,37448,5
17579,2175,Madame Bovary,37623,4
17580,2175,Madame Bovary,39763,4
17581,2175,Madame Bovary,39804,3
17582,2175,Madame Bovary,40282,5
17583,2175,Madame Bovary,40772,5
17584,2175,Madame Bovary,41492,4
17585,2175,Madame Bovary,41918,3
17586,2175,Madame Bovary,42854,4
17587,2175,Madame Bovary,45888,4
17588,2175,Madame Bovary,46732,5
17589,2175,Madame Bovary,47314,5
17590,2175,Madame Bovary,47480,5
17591,2175,Madame Bovary,47485,5
17592,2175,Madame Bovary,48788,3
17593,2175,Madame Bovary,48841,5
17594,2175,Madame Bovary,48841,5
17595,2175,Madame Bovary,49329,5
17596,2175,Madame Bovary,50872,4
17597,2175,Madame Bovary,51395,5
17598,2175,Madame Bovary,52122,5
17599,2175,Madame Bovary,52351,4
17600,2183,L'Éducation sentimentale,1402,4
17601,2183,L'Éducation sentimentale,4774,4
17602,2183,L'Éducation sentimentale,5152,3
17603,2183,L'Éducation sentimentale,7627,4
17604,2183,L'Éducation sentimentale,8774,5
17605,2183,L'Éducation sentimentale,9065,3
17606,2183,L'Éducation sentimentale,10436,3
17607,2183,L'Éducation sentimentale,10765,4
17608,2183,L'Éducation sentimentale,10912,5
17609,2183,L'Éducation sentimentale,13798,3
17610,2183,L'Éducation sentimentale,13814,4
17611,2183,L'Éducation sentimentale,13855,3
17612,2183,L'Éducation sentimentale,14599,3
17613,2183,L'Éducation sentimentale,14646,4
17614,2183,L'Éducation sentimentale,14977,4
17615,2183,L'Éducation sentimentale,14993,5
17616,2183,L'Éducation sentimentale,16075,5
17617,2183,L'Éducation sentimentale,16996,3
17618,2183,L'Éducation sentimentale,17356,3
17619,2183,L'Éducation sentimentale,17885,5
17620,2183,L'Éducation sentimentale,18352,1
17621,2183,L'Éducation sentimentale,18737,5
17622,2183,L'Éducation sentimentale,19059,4
17623,2183,L'Éducation sentimentale,19070,3
17624,2183,L'Éducation sentimentale,19924,5
17625,2183,L'Éducation sentimentale,19927,4
17626,2183,L'Éducation sentimentale,20075,5
17627,2183,L'Éducation sentimentale,20296,4
17628,2183,L'Éducation sentimentale,21131,3
17629,2183,L'Éducation sentimentale,21290,5
17630,2183,L'Éducation sentimentale,21697,3
17631,2183,L'Éducation sentimentale,22501,4
17632,2183,L'Éducation sentimentale,22602,3
17633,2183,L'Éducation sentimentale,22902,4
17634,2183,L'Éducation sentimentale,23126,1
17635,2183,L'Éducation sentimentale,23393,4
17636,2183,L'Éducation sentimentale,23434,3
17637,2183,L'Éducation sentimentale,23514,4
17638,2183,L'Éducation sentimentale,23657,5
17639,2183,L'Éducation sentimentale,23856,3
17640,2183,L'Éducation sentimentale,23922,5
17641,2183,L'Éducation sentimentale,24717,3
17642,2183,L'Éducation sentimentale,24764,1
17643,2183,L'Éducation sentimentale,24793,4
17644,2183,L'Éducation sentimentale,25154,3
17645,2183,L'Éducation sentimentale,25173,3
17646,2183,L'Éducation sentimentale,25268,4
17647,2183,L'Éducation sentimentale,25440,5
17648,2183,L'Éducation sentimentale,25662,3
17649,2183,L'Éducation sentimentale,25832,4
17650,2183,L'Éducation sentimentale,25945,5
17651,2183,L'Éducation sentimentale,25971,5
17652,2183,L'Éducation sentimentale,27546,4
17653,2183,L'Éducation sentimentale,27586,1
17654,2183,L'Éducation sentimentale,27642,5
17655,2183,L'Éducation sentimentale,27726,2
17656,2183,L'Éducation sentimentale,28437,4
17657,2183,L'Éducation sentimentale,28721,5
17658,2183,L'Éducation sentimentale,29052,1
17659,2183,L'Éducation sentimentale,29288,5
17660,2183,L'Éducation sentimentale,29565,3
17661,2183,L'Éducation sentimentale,29605,4
17662,2183,L'Éducation sentimentale,31175,1
17663,2183,L'Éducation sentimentale,31327,4
17664,2183,L'Éducation sentimentale,31792,4
17665,2183,L'Éducation sentimentale,31811,4
17666,2183,L'Éducation sentimentale,33051,3
17667,2183,L'Éducation sentimentale,33170,5
17668,2183,L'Éducation sentimentale,33662,4
17669,2183,L'Éducation sentimentale,34211,3
17670,2183,L'Éducation sentimentale,34899,5
17671,2183,L'Éducation sentimentale,35172,5
17672,2183,L'Éducation sentimentale,35228,3
17673,2183,L'Éducation sentimentale,35664,4
17674,2183,L'Éducation sentimentale,36363,3
17675,2183,L'Éducation sentimentale,36544,4
17676,2183,L'Éducation sentimentale,37833,4
17677,2183,L'Éducation sentimentale,38735,3
17678,2183,L'Éducation sentimentale,39974,5
17679,2183,L'Éducation sentimentale,40126,3
17680,2183,L'Éducation sentimentale,40167,2
17681,2183,L'Éducation sentimentale,40355,5
17682,2183,L'Éducation sentimentale,40444,5
17683,2183,L'Éducation sentimentale,40986,5
17684,2183,L'Éducation sentimentale,41182,3
17685,2183,L'Éducation sentimentale,41241,4
17686,2183,L'Éducation sentimentale,41277,3
17687,2183,L'Éducation sentimentale,44023,4
17688,2183,L'Éducation sentimentale,44418,5
17689,2183,L'Éducation sentimentale,45923,4
17690,2183,L'Éducation sentimentale,47278,5
17691,2183,L'Éducation sentimentale,47611,3
17692,2183,L'Éducation sentimentale,47909,4
17693,2183,L'Éducation sentimentale,48081,5
17694,2183,L'Éducation sentimentale,49356,3
17695,2183,L'Éducation sentimentale,49543,5
17696,2183,L'Éducation sentimentale,50697,4
17697,2183,L'Éducation sentimentale,50715,5
17698,2183,L'Éducation sentimentale,50801,4
17699,2183,L'Éducation sentimentale,51373,4
17700,2187,Middlesex,1115,4
17701,2187,Middlesex,1286,1
17702,2187,Middlesex,1370,4
17703,2187,Middlesex,1916,3
17704,2187,Middlesex,2254,4
17705,2187,Middlesex,2309,4
17706,2187,Middlesex,3255,4
17707,2187,Middlesex,3881,4
17708,2187,Middlesex,3887,4
17709,2187,Middlesex,3938,5
17710,2187,Middlesex,4358,5
17711,2187,Middlesex,4975,4
17712,2187,Middlesex,5032,5
17713,2187,Middlesex,5183,3
17714,2187,Middlesex,5518,4
17715,2187,Middlesex,5804,4
17716,2187,Middlesex,5987,5
17717,2187,Middlesex,6252,5
17718,2187,Middlesex,6669,5
17719,2187,Middlesex,7093,5
17720,2187,Middlesex,7259,4
17721,2187,Middlesex,7798,3
17722,2187,Middlesex,8669,4
17723,2187,Middlesex,9010,2
17724,2187,Middlesex,9193,3
17725,2187,Middlesex,10241,3
17726,2187,Middlesex,10744,3
17727,2187,Middlesex,10950,4
17728,2187,Middlesex,11165,3
17729,2187,Middlesex,11208,3
17730,2187,Middlesex,11876,4
17731,2187,Middlesex,12444,3
17732,2187,Middlesex,12478,5
17733,2187,Middlesex,12506,4
17734,2187,Middlesex,12688,3
17735,2187,Middlesex,12779,2
17736,2187,Middlesex,13073,4
17737,2187,Middlesex,13794,1
17738,2187,Middlesex,14355,4
17739,2187,Middlesex,16056,4
17740,2187,Middlesex,16335,2
17741,2187,Middlesex,16335,2
17742,2187,Middlesex,17017,3
17743,2187,Middlesex,17045,1
17744,2187,Middlesex,17617,5
17745,2187,Middlesex,18881,5
17746,2187,Middlesex,19239,3
17747,2187,Middlesex,19668,3
17748,2187,Middlesex,19840,4
17749,2187,Middlesex,20234,5
17750,2187,Middlesex,20923,3
17751,2187,Middlesex,21543,3
17752,2187,Middlesex,22077,2
17753,2187,Middlesex,22585,5
17754,2187,Middlesex,22782,4
17755,2187,Middlesex,22909,3
17756,2187,Middlesex,23056,5
17757,2187,Middlesex,23962,4
17758,2187,Middlesex,24694,3
17759,2187,Middlesex,25611,5
17760,2187,Middlesex,25822,4
17761,2187,Middlesex,25920,4
17762,2187,Middlesex,25921,3
17763,2187,Middlesex,26871,5
17764,2187,Middlesex,28515,4
17765,2187,Middlesex,29082,5
17766,2187,Middlesex,29123,4
17767,2187,Middlesex,30476,5
17768,2187,Middlesex,30882,3
17769,2187,Middlesex,30953,5
17770,2187,Middlesex,31618,4
17771,2187,Middlesex,31824,4
17772,2187,Middlesex,32171,4
17773,2187,Middlesex,33625,4
17774,2187,Middlesex,33792,5
17775,2187,Middlesex,35157,3
17776,2187,Middlesex,35630,4
17777,2187,Middlesex,38555,2
17778,2187,Middlesex,39688,3
17779,2187,Middlesex,39741,4
17780,2187,Middlesex,41234,5
17781,2187,Middlesex,41792,4
17782,2187,Middlesex,42670,4
17783,2187,Middlesex,43113,4
17784,2187,Middlesex,43325,3
17785,2187,Middlesex,44080,3
17786,2187,Middlesex,44683,3
17787,2187,Middlesex,44801,4
17788,2187,Middlesex,45965,4
17789,2187,Middlesex,46432,2
17790,2187,Middlesex,47027,5
17791,2187,Middlesex,47476,3
17792,2187,Middlesex,48811,3
17793,2187,Middlesex,50262,4
17794,2187,Middlesex,50919,4
17795,2187,Middlesex,51545,4
17796,2187,Middlesex,52383,5
17797,2187,Middlesex,52462,5
17798,2187,Middlesex,53116,4
17799,2187,Middlesex,53403,5
17800,2199,Team of Rivals: The Political Genius of Abraham Lincoln,951,5
17801,2199,Team of Rivals: The Political Genius of Abraham Lincoln,997,4
17802,2199,Team of Rivals: The Political Genius of Abraham Lincoln,1088,5
17803,2199,Team of Rivals: The Political Genius of Abraham Lincoln,2125,4
17804,2199,Team of Rivals: The Political Genius of Abraham Lincoln,2874,2
17805,2199,Team of Rivals: The Political Genius of Abraham Lincoln,3856,4
17806,2199,Team of Rivals: The Political Genius of Abraham Lincoln,4147,4
17807,2199,Team of Rivals: The Political Genius of Abraham Lincoln,4233,4
17808,2199,Team of Rivals: The Political Genius of Abraham Lincoln,5267,3
17809,2199,Team of Rivals: The Political Genius of Abraham Lincoln,5593,4
17810,2199,Team of Rivals: The Political Genius of Abraham Lincoln,6660,4
17811,2199,Team of Rivals: The Political Genius of Abraham Lincoln,7260,2
17812,2199,Team of Rivals: The Political Genius of Abraham Lincoln,8302,5
17813,2199,Team of Rivals: The Political Genius of Abraham Lincoln,8352,4
17814,2199,Team of Rivals: The Political Genius of Abraham Lincoln,8669,4
17815,2199,Team of Rivals: The Political Genius of Abraham Lincoln,8999,2
17816,2199,Team of Rivals: The Political Genius of Abraham Lincoln,9289,3
17817,2199,Team of Rivals: The Political Genius of Abraham Lincoln,9612,5
17818,2199,Team of Rivals: The Political Genius of Abraham Lincoln,10146,4
17819,2199,Team of Rivals: The Political Genius of Abraham Lincoln,10589,5
17820,2199,Team of Rivals: The Political Genius of Abraham Lincoln,10662,3
17821,2199,Team of Rivals: The Political Genius of Abraham Lincoln,10885,4
17822,2199,Team of Rivals: The Political Genius of Abraham Lincoln,11327,4
17823,2199,Team of Rivals: The Political Genius of Abraham Lincoln,12526,3
17824,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14177,5
17825,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14207,5
17826,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14285,5
17827,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14357,4
17828,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14543,5
17829,2199,Team of Rivals: The Political Genius of Abraham Lincoln,14839,4
17830,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16123,3
17831,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16377,5
17832,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16417,3
17833,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16569,2
17834,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16821,2
17835,2199,Team of Rivals: The Political Genius of Abraham Lincoln,16858,4
17836,2199,Team of Rivals: The Political Genius of Abraham Lincoln,17450,5
17837,2199,Team of Rivals: The Political Genius of Abraham Lincoln,17528,4
17838,2199,Team of Rivals: The Political Genius of Abraham Lincoln,18007,3
17839,2199,Team of Rivals: The Political Genius of Abraham Lincoln,18100,5
17840,2199,Team of Rivals: The Political Genius of Abraham Lincoln,19895,5
17841,2199,Team of Rivals: The Political Genius of Abraham Lincoln,20634,5
17842,2199,Team of Rivals: The Political Genius of Abraham Lincoln,20848,3
17843,2199,Team of Rivals: The Political Genius of Abraham Lincoln,20972,3
17844,2199,Team of Rivals: The Political Genius of Abraham Lincoln,21581,5
17845,2199,Team of Rivals: The Political Genius of Abraham Lincoln,22793,5
17846,2199,Team of Rivals: The Political Genius of Abraham Lincoln,23303,4
17847,2199,Team of Rivals: The Political Genius of Abraham Lincoln,23497,5
17848,2199,Team of Rivals: The Political Genius of Abraham Lincoln,23962,3
17849,2199,Team of Rivals: The Political Genius of Abraham Lincoln,24582,4
17850,2199,Team of Rivals: The Political Genius of Abraham Lincoln,24791,5
17851,2199,Team of Rivals: The Political Genius of Abraham Lincoln,25048,4
17852,2199,Team of Rivals: The Political Genius of Abraham Lincoln,25761,4
17853,2199,Team of Rivals: The Political Genius of Abraham Lincoln,26030,5
17854,2199,Team of Rivals: The Political Genius of Abraham Lincoln,26525,4
17855,2199,Team of Rivals: The Political Genius of Abraham Lincoln,26670,4
17856,2199,Team of Rivals: The Political Genius of Abraham Lincoln,27275,5
17857,2199,Team of Rivals: The Political Genius of Abraham Lincoln,27900,4
17858,2199,Team of Rivals: The Political Genius of Abraham Lincoln,28559,3
17859,2199,Team of Rivals: The Political Genius of Abraham Lincoln,29689,4
17860,2199,Team of Rivals: The Political Genius of Abraham Lincoln,29951,3
17861,2199,Team of Rivals: The Political Genius of Abraham Lincoln,30160,4
17862,2199,Team of Rivals: The Political Genius of Abraham Lincoln,30236,4
17863,2199,Team of Rivals: The Political Genius of Abraham Lincoln,30304,5
17864,2199,Team of Rivals: The Political Genius of Abraham Lincoln,30561,4
17865,2199,Team of Rivals: The Political Genius of Abraham Lincoln,31294,4
17866,2199,Team of Rivals: The Political Genius of Abraham Lincoln,32033,5
17867,2199,Team of Rivals: The Political Genius of Abraham Lincoln,32149,5
17868,2199,Team of Rivals: The Political Genius of Abraham Lincoln,32576,4
17869,2199,Team of Rivals: The Political Genius of Abraham Lincoln,32748,5
17870,2199,Team of Rivals: The Political Genius of Abraham Lincoln,32845,2
17871,2199,Team of Rivals: The Political Genius of Abraham Lincoln,33716,4
17872,2199,Team of Rivals: The Political Genius of Abraham Lincoln,34363,4
17873,2199,Team of Rivals: The Political Genius of Abraham Lincoln,35654,4
17874,2199,Team of Rivals: The Political Genius of Abraham Lincoln,36240,4
17875,2199,Team of Rivals: The Political Genius of Abraham Lincoln,36490,5
17876,2199,Team of Rivals: The Political Genius of Abraham Lincoln,36664,4
17877,2199,Team of Rivals: The Political Genius of Abraham Lincoln,37481,5
17878,2199,Team of Rivals: The Political Genius of Abraham Lincoln,38857,5
17879,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39006,5
17880,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39032,4
17881,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39142,5
17882,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39251,3
17883,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39460,4
17884,2199,Team of Rivals: The Political Genius of Abraham Lincoln,39552,4
17885,2199,Team of Rivals: The Political Genius of Abraham Lincoln,40360,5
17886,2199,Team of Rivals: The Political Genius of Abraham Lincoln,41926,4
17887,2199,Team of Rivals: The Political Genius of Abraham Lincoln,43139,4
17888,2199,Team of Rivals: The Political Genius of Abraham Lincoln,43371,4
17889,2199,Team of Rivals: The Political Genius of Abraham Lincoln,43704,3
17890,2199,Team of Rivals: The Political Genius of Abraham Lincoln,45291,3
17891,2199,Team of Rivals: The Political Genius of Abraham Lincoln,45593,3
17892,2199,Team of Rivals: The Political Genius of Abraham Lincoln,46472,3
17893,2199,Team of Rivals: The Political Genius of Abraham Lincoln,47173,4
17894,2199,Team of Rivals: The Political Genius of Abraham Lincoln,49103,3
17895,2199,Team of Rivals: The Political Genius of Abraham Lincoln,49752,5
17896,2199,Team of Rivals: The Political Genius of Abraham Lincoln,49988,4
17897,2199,Team of Rivals: The Political Genius of Abraham Lincoln,51480,5
17898,2199,Team of Rivals: The Political Genius of Abraham Lincoln,51776,3
17899,2199,Team of Rivals: The Political Genius of Abraham Lincoln,53279,4
17900,2203,John Adams,1729,3
17901,2203,John Adams,1824,4
17902,2203,John Adams,3336,5
17903,2203,John Adams,5033,5
17904,2203,John Adams,7278,3
17905,2203,John Adams,8382,2
17906,2203,John Adams,10071,3
17907,2203,John Adams,11466,4
17908,2203,John Adams,11823,5
17909,2203,John Adams,12166,4
17910,2203,John Adams,14149,3
17911,2203,John Adams,14860,4
17912,2203,John Adams,14986,3
17913,2203,John Adams,15186,3
17914,2203,John Adams,15648,4
17915,2203,John Adams,15723,4
17916,2203,John Adams,15748,5
17917,2203,John Adams,16740,4
17918,2203,John Adams,16832,4
17919,2203,John Adams,17791,3
17920,2203,John Adams,18599,3
17921,2203,John Adams,18878,3
17922,2203,John Adams,19378,4
17923,2203,John Adams,19723,5
17924,2203,John Adams,19954,3
17925,2203,John Adams,20142,4
17926,2203,John Adams,20944,3
17927,2203,John Adams,21315,2
17928,2203,John Adams,21360,3
17929,2203,John Adams,22203,3
17930,2203,John Adams,22336,5
17931,2203,John Adams,22588,4
17932,2203,John Adams,22717,3
17933,2203,John Adams,23376,3
17934,2203,John Adams,23507,3
17935,2203,John Adams,23557,5
17936,2203,John Adams,23892,4
17937,2203,John Adams,24812,4
17938,2203,John Adams,26386,5
17939,2203,John Adams,26425,3
17940,2203,John Adams,26620,5
17941,2203,John Adams,26661,3
17942,2203,John Adams,27283,4
17943,2203,John Adams,27595,3
17944,2203,John Adams,28377,5
17945,2203,John Adams,28459,3
17946,2203,John Adams,28923,4
17947,2203,John Adams,29124,4
17948,2203,John Adams,32140,4
17949,2203,John Adams,32182,4
17950,2203,John Adams,32191,5
17951,2203,John Adams,32687,3
17952,2203,John Adams,32850,3
17953,2203,John Adams,33127,4
17954,2203,John Adams,33615,3
17955,2203,John Adams,33890,3
17956,2203,John Adams,34418,4
17957,2203,John Adams,34688,3
17958,2203,John Adams,35642,4
17959,2203,John Adams,36002,3
17960,2203,John Adams,36451,5
17961,2203,John Adams,37381,5
17962,2203,John Adams,37448,4
17963,2203,John Adams,37643,3
17964,2203,John Adams,38082,5
17965,2203,John Adams,38749,5
17966,2203,John Adams,39266,4
17967,2203,John Adams,39285,5
17968,2203,John Adams,40315,4
17969,2203,John Adams,40556,4
17970,2203,John Adams,40566,5
17971,2203,John Adams,40815,3
17972,2203,John Adams,41319,5
17973,2203,John Adams,41337,3
17974,2203,John Adams,41418,3
17975,2203,John Adams,41683,5
17976,2203,John Adams,42451,4
17977,2203,John Adams,42508,3
17978,2203,John Adams,43227,4
17979,2203,John Adams,43762,5
17980,2203,John Adams,44121,4
17981,2203,John Adams,44470,4
17982,2203,John Adams,44723,5
17983,2203,John Adams,44822,5
17984,2203,John Adams,46524,5
17985,2203,John Adams,46689,4
17986,2203,John Adams,46926,3
17987,2203,John Adams,46984,4
17988,2203,John Adams,47519,4
17989,2203,John Adams,47528,5
17990,2203,John Adams,47618,3
17991,2203,John Adams,48484,4
17992,2203,John Adams,48508,4
17993,2203,John Adams,49386,4
17994,2203,John Adams,50065,3
17995,2203,John Adams,50240,2
17996,2203,John Adams,50255,3
17997,2203,John Adams,50258,3
17998,2203,John Adams,52198,5
17999,2203,John Adams,53107,5
18000,2255,Way of the Peaceful Warrior: A Book That Changes Lives,1326,3
18001,2255,Way of the Peaceful Warrior: A Book That Changes Lives,1753,3
18002,2255,Way of the Peaceful Warrior: A Book That Changes Lives,2149,4
18003,2255,Way of the Peaceful Warrior: A Book That Changes Lives,3578,3
18004,2255,Way of the Peaceful Warrior: A Book That Changes Lives,5085,4
18005,2255,Way of the Peaceful Warrior: A Book That Changes Lives,5531,3
18006,2255,Way of the Peaceful Warrior: A Book That Changes Lives,5659,3
18007,2255,Way of the Peaceful Warrior: A Book That Changes Lives,6470,3
18008,2255,Way of the Peaceful Warrior: A Book That Changes Lives,6730,4
18009,2255,Way of the Peaceful Warrior: A Book That Changes Lives,7378,4
18010,2255,Way of the Peaceful Warrior: A Book That Changes Lives,7798,3
18011,2255,Way of the Peaceful Warrior: A Book That Changes Lives,7874,5
18012,2255,Way of the Peaceful Warrior: A Book That Changes Lives,8046,4
18013,2255,Way of the Peaceful Warrior: A Book That Changes Lives,8768,5
18014,2255,Way of the Peaceful Warrior: A Book That Changes Lives,8806,3
18015,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9026,4
18016,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9229,4
18017,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9433,5
18018,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9661,5
18019,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9787,4
18020,2255,Way of the Peaceful Warrior: A Book That Changes Lives,9832,3
18021,2255,Way of the Peaceful Warrior: A Book That Changes Lives,10353,3
18022,2255,Way of the Peaceful Warrior: A Book That Changes Lives,11241,5
18023,2255,Way of the Peaceful Warrior: A Book That Changes Lives,11421,2
18024,2255,Way of the Peaceful Warrior: A Book That Changes Lives,11921,4
18025,2255,Way of the Peaceful Warrior: A Book That Changes Lives,12186,4
18026,2255,Way of the Peaceful Warrior: A Book That Changes Lives,12285,5
18027,2255,Way of the Peaceful Warrior: A Book That Changes Lives,12649,3
18028,2255,Way of the Peaceful Warrior: A Book That Changes Lives,12715,4
18029,2255,Way of the Peaceful Warrior: A Book That Changes Lives,13339,4
18030,2255,Way of the Peaceful Warrior: A Book That Changes Lives,15292,2
18031,2255,Way of the Peaceful Warrior: A Book That Changes Lives,16401,2
18032,2255,Way of the Peaceful Warrior: A Book That Changes Lives,16575,1
18033,2255,Way of the Peaceful Warrior: A Book That Changes Lives,16941,2
18034,2255,Way of the Peaceful Warrior: A Book That Changes Lives,17559,4
18035,2255,Way of the Peaceful Warrior: A Book That Changes Lives,18325,5
18036,2255,Way of the Peaceful Warrior: A Book That Changes Lives,18388,4
18037,2255,Way of the Peaceful Warrior: A Book That Changes Lives,18423,5
18038,2255,Way of the Peaceful Warrior: A Book That Changes Lives,18814,5
18039,2255,Way of the Peaceful Warrior: A Book That Changes Lives,19251,3
18040,2255,Way of the Peaceful Warrior: A Book That Changes Lives,19268,2
18041,2255,Way of the Peaceful Warrior: A Book That Changes Lives,20973,5
18042,2255,Way of the Peaceful Warrior: A Book That Changes Lives,21256,4
18043,2255,Way of the Peaceful Warrior: A Book That Changes Lives,22384,3
18044,2255,Way of the Peaceful Warrior: A Book That Changes Lives,23149,5
18045,2255,Way of the Peaceful Warrior: A Book That Changes Lives,24583,5
18046,2255,Way of the Peaceful Warrior: A Book That Changes Lives,24807,3
18047,2255,Way of the Peaceful Warrior: A Book That Changes Lives,25327,4
18048,2255,Way of the Peaceful Warrior: A Book That Changes Lives,26301,4
18049,2255,Way of the Peaceful Warrior: A Book That Changes Lives,26400,5
18050,2255,Way of the Peaceful Warrior: A Book That Changes Lives,26448,5
18051,2255,Way of the Peaceful Warrior: A Book That Changes Lives,27499,5
18052,2255,Way of the Peaceful Warrior: A Book That Changes Lives,27759,5
18053,2255,Way of the Peaceful Warrior: A Book That Changes Lives,28251,2
18054,2255,Way of the Peaceful Warrior: A Book That Changes Lives,28773,4
18055,2255,Way of the Peaceful Warrior: A Book That Changes Lives,28857,4
18056,2255,Way of the Peaceful Warrior: A Book That Changes Lives,28883,4
18057,2255,Way of the Peaceful Warrior: A Book That Changes Lives,29095,4
18058,2255,Way of the Peaceful Warrior: A Book That Changes Lives,29198,5
18059,2255,Way of the Peaceful Warrior: A Book That Changes Lives,29489,3
18060,2255,Way of the Peaceful Warrior: A Book That Changes Lives,30199,3
18061,2255,Way of the Peaceful Warrior: A Book That Changes Lives,31842,4
18062,2255,Way of the Peaceful Warrior: A Book That Changes Lives,32749,5
18063,2255,Way of the Peaceful Warrior: A Book That Changes Lives,33296,5
18064,2255,Way of the Peaceful Warrior: A Book That Changes Lives,33815,4
18065,2255,Way of the Peaceful Warrior: A Book That Changes Lives,33838,4
18066,2255,Way of the Peaceful Warrior: A Book That Changes Lives,34193,2
18067,2255,Way of the Peaceful Warrior: A Book That Changes Lives,34458,3
18068,2255,Way of the Peaceful Warrior: A Book That Changes Lives,34539,4
18069,2255,Way of the Peaceful Warrior: A Book That Changes Lives,34639,4
18070,2255,Way of the Peaceful Warrior: A Book That Changes Lives,34686,4
18071,2255,Way of the Peaceful Warrior: A Book That Changes Lives,35602,4
18072,2255,Way of the Peaceful Warrior: A Book That Changes Lives,36799,3
18073,2255,Way of the Peaceful Warrior: A Book That Changes Lives,37219,3
18074,2255,Way of the Peaceful Warrior: A Book That Changes Lives,37793,4
18075,2255,Way of the Peaceful Warrior: A Book That Changes Lives,38267,3
18076,2255,Way of the Peaceful Warrior: A Book That Changes Lives,39186,5
18077,2255,Way of the Peaceful Warrior: A Book That Changes Lives,39720,3
18078,2255,Way of the Peaceful Warrior: A Book That Changes Lives,40530,4
18079,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41018,4
18080,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41042,5
18081,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41305,5
18082,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41418,5
18083,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41732,5
18084,2255,Way of the Peaceful Warrior: A Book That Changes Lives,41977,5
18085,2255,Way of the Peaceful Warrior: A Book That Changes Lives,43175,5
18086,2255,Way of the Peaceful Warrior: A Book That Changes Lives,44909,4
18087,2255,Way of the Peaceful Warrior: A Book That Changes Lives,45777,3
